Exer,Esc,RA_HASH,Cur,Ser,Per,Fingr,StIni,StFin,DtSitCur,CdDis,CurDis,SerDis,PerDis,G,T,L,OriDisc,StIniDisc,StFinDisc,DtStDisc,SemDisc,CritDisc,QtTrabalhos,KT,KP,P1,P2,PS1,P3,P4,PS2,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,MT,MP,MF,Partição,$R-P3,$RC-P3,$RI-P3
2016.000,EEM,759a290bfc54deb9c2029b1718dc61bf,FB,1.000,D,REN,REP,PRO,02-01-2017,EFB106,FB,1.000,D,10.000,19.000,28.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,7,2,1,2,6,3.5,7.5,9.5,7.5,4.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,bfe8833d678d0b3c0a0307846d591d53,FB,1.000,N,REN,REP,PRO,02-01-2017,EFB106,FB,1.000,N,1.000,1.000,1.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,6,3,2.5,2.5,4.5,4,10,7,9,6,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,4e788a2f714aa1a403deb643681b16cf,FB,1.000,D,TFRI,REP,PRO,02-01-2017,EFB106,FB,1.000,D,4.000,8.000,12.000,REG,DEP,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,7,5.5,$null$,1.5,3,5,8.5,7.5,8.5,6.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,4ba125a1ef0e7bb6807c9e9b41f10670,FB,1.000,D,REN,REP,RET,30-12-2016,EFB106,FB,1.000,D,1.000,2.000,1.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,0.5,0.5,0,0.5,0.5,$null$,9.5,6.5,5.5,1,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,3befac340c0cbd2bea590baedff64740,PM,2.000,D,REN,REP,PRO,02-01-2017,EFB106,FB,1.000,D,5.000,9.000,14.000,REG,DEP,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,6,6,8,5.5,6,$null$,8,9.5,10,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,55526d0f15c19cc85266645695c1ab9f,FB,1.000,D,RTRG,REP,PRO,02-01-2017,EFB106,FB,1.000,D,5.000,10.000,15.000,REG,MDT,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,7.5,4,$null$,7,7,$null$,10,9,7,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,5b327d1508316bcaaec2545981567c60,FB,1.000,N,REN,REP,RET,02-01-2017,EFB106,FB,1.000,N,1.000,2.000,3.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,6,$null$,2,$null$,$null$,$null$,5,3.5,1.5,0,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,ad7159b5cbfc08bb4733964f884d48d9,QM,2.000,D,REN,REG,RET,02-01-2017,EFB106,FB,1.000,D,5.000,10.000,15.000,REG,DEP,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,8.5,5.5,2,5.5,8,$null$,10,9,6,8.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5.5,0.161,7
2016.000,EEM,2e23c15003ea7ed2001a92dd3c83da21,FB,1.000,N,REN,REP,TRG,03-08-2016,EFB106,FB,1.000,N,2.000,3.000,5.000,REG,MDT,TRC,03-08-2016,AN,C2,4.000,0.3,0.7,2,3.5,$null$,$null$,$null$,$null$,5.5,1,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.205,10
2016.000,EEM,a0d0938a04577fba947b4f5edfa00341,FB,1.000,D,REN,REP,TRG,06-08-2016,EFB106,FB,1.000,D,11.000,22.000,33.000,REG,DEP,TRC,06-08-2016,AN,C2,4.000,0.3,0.7,4,$null$,$null$,$null$,$null$,$null$,7.5,3,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,0966c2c41287525d65fea9f1ca61821a,FB,1.000,N,REN,REP,PRO,02-01-2017,EFB106,FB,1.000,N,2.000,4.000,6.000,REG,DEP,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,7,5.5,2.5,3,6.5,$null$,10,10,9.5,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,074f9c54f4c2c368a2177f270c7d6979,FB,1.000,D,REN,REP,TRG,16-06-2016,EFB106,FB,1.000,D,8.000,15.000,22.000,REG,DEP,TRC,16-06-2016,AN,C2,4.000,0.3,0.7,7,$null$,$null$,$null$,$null$,$null$,10,6.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,d5cc3f8b0565419c5d45c3e843ecdcbf,CV,2.000,D,REN,REG,RET,02-01-2017,EFB106,FB,1.000,D,6.000,11.000,16.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,7,2,4,3.5,4,3.5,9,6,8.5,7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,2,0.145,11
2016.000,EEM,a42dcd4a9aff2dbc51132a872aec716c,FB,1.000,D,REN,REP,RET,02-01-2017,EFB106,FB,1.000,D,5.000,10.000,14.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,7,1,1.5,1,$null$,$null$,7,2.5,7.5,2.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,fc7e4b87c14e7d4fcc76608177eea459,FB,1.000,D,REN,REP,TRG,08-12-2016,EFB106,FB,1.000,D,9.000,17.000,25.000,REG,DEP,TRC,08-12-2016,AN,C2,4.000,0.3,0.7,8,$null$,1,1.5,$null$,$null$,7,3.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,bc36e5ee04657e8b429c1746038179d5,CA,2.000,N,REN,REG,PRO,14-02-2017,EFB106,FB,1.000,N,3.000,6.000,9.000,REG,DEP,AP1,14-02-2017,AN,C2,4.000,0.3,0.7,4.5,7,$null$,5,1.5,4,8,4.5,8.5,6.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,f1b7d6ef23828609c2ccdfe9cb1e74da,FB,1.000,D,REN,REP,PRO,02-01-2017,EFB106,FB,1.000,D,5.000,10.000,14.000,REG,DEP,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,8,4,4.5,3.5,7.5,$null$,9.5,8,5,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,ad9525519804c4c43fd002ed8a29e818,FB,1.000,D,REN,REP,RET,02-01-2017,EFB106,FB,1.000,D,1.000,1.000,1.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,1.5,1.5,0.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,2,0.145,11
2016.000,EEM,5ee746701ac162840d2c610de3962da4,QM,2.000,N,REN,REG,RET,02-01-2017,EFB106,FB,1.000,N,3.000,6.000,9.000,REG,DEP,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,5.5,4,4.5,5.5,4,$null$,9.5,6,10,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,3.5,0.146,6
2016.000,EEM,a6f482cd6ee812f083dc9604274a55de,FB,1.000,D,REN,REP,RET,30-12-2016,EFB106,FB,1.000,D,2.000,3.000,4.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,3,$null$,$null$,$null$,$null$,$null$,4,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,eda8d9bb0cf84028cca46151c2b89319,FB,1.000,D,REN,REP,PRO,30-12-2016,EFB106,FB,1.000,D,2.000,3.000,5.000,REG,DEP,AP1,14-02-2017,AN,C2,4.000,0.3,0.7,6.5,4,2.5,3.5,3.5,2,4,7,8.5,7.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,10113817402df8620924017a8f32a980,FB,1.000,D,RTRG,REP,RET,02-01-2017,EFB106,FB,1.000,D,2.000,4.000,6.000,REG,MDT,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,0.5,1.5,0,1,1,1.5,7,9.5,4.5,4,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,2,0.145,11
2016.000,EEM,ee473784f2b8b23cdf2b6bbedc00a6dd,CV,2.000,D,REN,REP,PRO,02-01-2017,EFB106,FB,1.000,D,6.000,11.000,17.000,REG,DEP,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,8,3,2.5,5.5,5.5,$null$,7.5,7.5,7.5,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,58cd7013fca6880fb54656266467e820,CV,3.000,D,REN,REG,PRO,14-02-2017,EFB106,FB,1.000,D,2.000,3.000,4.000,REG,DEP,AP1,14-02-2017,AN,C2,4.000,0.3,0.7,4,2.5,0.5,4.5,3,5,6.5,5,9,5.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,b7b43f3ba2b7e1a86207c3b25c2c407c,FB,1.000,D,REN,REP,RET,02-01-2017,EFB106,FB,1.000,D,3.000,5.000,8.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,4.5,3,0.5,4.5,$null$,$null$,8,7.5,5.5,3.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,3.5,0.146,6
2016.000,EEM,d4c36d4c844ba1f0adcd566c4a16503a,CA,2.000,D,REN,REG,PRO,20-02-2017,EFB106,FB,1.000,D,7.000,14.000,28.000,REG,DEP,AP1,14-02-2017,AN,C2,4.000,0.3,0.7,4.5,7,3.5,5,1.5,2.5,8,7,5.5,8.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,d6c60751cb8d74a1d2892e33f589427d,FB,1.000,N,REN,REP,RET,02-01-2017,EFB106,FB,1.000,N,3.000,5.000,7.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,0.5,$null$,$null$,$null$,$null$,$null$,5,1.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,0,0.217,4
2016.000,EEM,c9ddcf64687c5aed6981d3902522255a,FB,1.000,N,TFRI,REP,RET,02-01-2017,EFB106,FB,1.000,N,1.000,2.000,3.000,REG,DEP,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,8,2.5,5,4,6.5,$null$,8,3,6,7.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.205,10
2016.000,EEM,8c113308f65702d4f9266df04daa81a9,FB,1.000,N,REN,REP,RET,02-01-2017,EFB106,FB,1.000,N,3.000,5.000,8.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,2.5,5,2,2.5,$null$,0,6.5,3,7,2.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,3.5,0.146,6
2016.000,EEM,6a3fd229bda986a3ca4e3445a2910cb5,FB,1.000,N,REN,REP,TRG,30-06-2016,EFB106,FB,1.000,N,3.000,6.000,9.000,REG,DEP,TRC,30-06-2016,AN,C2,4.000,0.3,0.7,8,$null$,$null$,$null$,$null$,$null$,6.5,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,cb59ab39d1fd9e00c08825c950d93f1c,FB,1.000,N,TFRI,REP,RET,02-01-2017,EFB106,FB,1.000,N,1.000,1.000,1.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,7,4,1,4.5,5,4,9,7.5,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,3.5,0.146,6
2016.000,EEM,f8c2f6d51000bb99cc2bd49a8441e67c,FB,1.000,N,TFRI,REP,RET,02-01-2017,EFB106,FB,1.000,N,2.000,4.000,5.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,8,2,3,1,$null$,2,8,7.5,6,0,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.205,10
2016.000,EEM,e2732d0234e4acf6111243bc042287fe,FB,1.000,D,VES,REG,TRG,23-05-2016,EFB106,FB,1.000,D,4.000,8.000,12.000,REG,MAT,TRC,23-05-2016,AN,C2,4.000,0.3,0.7,$null$,$null$,$null$,$null$,$null$,$null$,2.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,b76dffb5c9b6d8c9c3e62317416a61f2,FB,1.000,D,TFRI,REP,TRG,06-09-2016,EFB106,FB,1.000,D,2.000,3.000,6.000,REG,DEP,TRC,06-09-2016,AN,C2,4.000,0.3,0.7,1.5,0,0,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,61f2ddd60529edc60f70c67b2f1a7d5c,FB,1.000,N,REN,REP,TRG,06-06-2016,EFB106,FB,1.000,N,2.000,3.000,5.000,REG,DEP,TRC,06-06-2016,AN,C2,4.000,0.3,0.7,3,$null$,$null$,$null$,$null$,$null$,4,1,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,bc571ca9aa5aa2d1d74a75fd6021206d,FB,1.000,N,REN,REP,RET,30-12-2016,EFB106,FB,1.000,N,1.000,2.000,3.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,3,1,0.5,2,0.5,$null$,6,1.5,6,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,54c0fdd45a9a8b83e2de133204b4a59a,FB,1.000,N,REN,REP,PRO,02-01-2017,EFB106,FB,1.000,N,2.000,3.000,4.000,REG,DEP,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,6.5,4.5,4,4,7.5,$null$,9.5,10,9,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,60a9f230b5d5156c1898c77c038c2a92,FB,1.000,D,REN,REP,RET,30-12-2016,EFB106,FB,1.000,D,5.000,10.000,14.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,2.5,1,0.5,2,4,1.5,9.5,8,9,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,1.5,0.156,3
2016.000,EEM,baf7d1b7f1ff229c99d4ff2e15c27b1a,FB,1.000,D,REN,REP,PRO,30-12-2016,EFB106,FB,1.000,D,4.000,7.000,10.000,REG,DEP,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,8.5,4.5,$null$,4.5,4.5,$null$,6.5,10,8.5,8.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,266c0a51873e2bf997281e689befa82a,FB,1.000,D,REN,REP,RET,02-01-2017,EFB106,FB,1.000,D,5.000,9.000,13.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,6,2,2,1.5,2,1.5,9,6.5,7,7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,2,0.145,11
2016.000,EEM,f509907a12c7b5b8ce1ff013b1f57069,FB,1.000,D,REN,REP,RET,02-01-2017,EFB106,FB,1.000,D,2.000,3.000,4.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,2,0.5,$null$,$null$,$null$,$null$,$null$,4.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,be4e11ae4bc536c91cbeda416a2a8d03,FB,1.000,D,REN,REP,RET,02-01-2017,EFB106,FB,1.000,D,5.000,10.000,15.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,5,$null$,1,2.5,2.5,3,7.5,5,4.5,4,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,b6e18b703087fa091b7009ca43d00f4e,FB,1.000,D,REN,REP,PRO,02-01-2017,EFB106,FB,1.000,D,11.000,21.000,32.000,REG,DEP,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,8,4,3.5,4,5,$null$,8,7.5,10,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,e3a29bf20e613172e883f1d51c01572e,FB,1.000,D,REN,REP,PRO,02-01-2017,EFB106,FB,1.000,D,6.000,11.000,17.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,7.5,1,4,4.5,3,$null$,6,6,4.5,5.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,c14971998008e0a213da8d1f04642922,FB,1.000,D,REN,REP,PRO,02-01-2017,EFB106,FB,1.000,D,5.000,10.000,15.000,REG,DEP,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,8.5,2,2,3.5,6.5,7.5,5.5,6,8,7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,42e90f383c69d05ea2152fa087bb92d0,FB,1.000,D,REN,REP,RET,02-01-2017,EFB106,FB,1.000,D,7.000,13.000,20.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,7.5,2.5,1,1.5,1,2,2,4.5,1.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,2,0.145,11
2016.000,EEM,24eeace24311a10b8e72e9ada7c93eb7,FB,1.000,N,TFRI,REP,TRG,30-06-2016,EFB106,FB,1.000,N,1.000,1.000,2.000,REG,DEP,TRC,30-06-2016,AN,C2,4.000,0.3,0.7,5,$null$,$null$,$null$,$null$,$null$,3.5,1,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,2183234206277cc42a0b7a86870cc946,PM,2.000,D,TFRI,REP,PRO,02-01-2017,EFB106,FB,1.000,D,2.000,4.000,5.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,7,5,1.5,4,5,3.5,7.5,5.5,5,6.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,5f93f6d35115c256d608b43d0f156726,FB,1.000,D,REN,REP,RET,02-01-2017,EFB106,FB,1.000,D,8.000,16.000,24.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,4,$null$,$null$,0,$null$,$null$,5,4,3,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,6c15b353743f843d8c569089e3266ff4,FB,1.000,N,REN,REP,PRO,02-01-2017,EFB106,FB,1.000,N,2.000,3.000,5.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,8.5,3.5,$null$,2,$null$,4.5,7.5,4.5,6,1,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,74065d6ca09f4cd379548185d72532f0,FB,1.000,D,REN,REP,PRO,30-12-2016,EFB106,FB,1.000,D,9.000,17.000,25.000,REG,DEP,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,10,3,0.5,6,6.5,$null$,10,9,10,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,507bc947d72ba39fb6537ea2c9a7158f,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,9.000,18.000,27.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,9,6.5,$null$,7.5,6.5,$null$,9.5,10,10,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,5950fa5d3b869792e5a4c53a7fc23201,FB,1.000,N,RTRG,REP,PRO,19-01-2017,EFB106,FB,1.000,N,2.000,4.000,6.000,REG,MDT,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,9,6,3.5,1,$null$,4.5,6,7.5,9.5,2.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,f5296b354dce8bc1438bdb75e47e1077,FB,1.000,N,TFRI,REP,RET,02-01-2017,EFB106,FB,1.000,N,3.000,5.000,7.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,2.5,1,2,2.5,1.5,$null$,7.5,2.5,5.5,4.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,dc515eca1dee3ace7344a79b46e22e68,FB,1.000,N,TFRI,REP,RET,02-01-2017,EFB106,FB,1.000,N,3.000,5.000,8.000,REG,DEP,RP1,30-12-2016,AN,C2,4.000,0.3,0.7,9,3.5,$null$,2.5,2,0.5,5.5,2.5,0,0,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.205,10
2016.000,EEM,d8a682b603e81fa3915cc5f3eb259b57,MC,2.000,D,REN,REP,PRO,02-01-2017,EFB106,FB,1.000,D,7.000,13.000,20.000,REG,DEP,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,8,4.5,4,7.5,6,$null$,8,9,8,7.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,8a22f49637150afde14e9d779ee33aa3,FB,1.000,D,REN,REP,TRG,06-04-2016,EFB106,FB,1.000,D,10.000,19.000,28.000,REG,DEP,TRC,06-04-2016,AN,C2,4.000,0.3,0.7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,e0fbc929a6135c25034f93e590145807,FB,1.000,D,RTRG,REP,TRG,27-10-2016,EFB106,FB,1.000,D,10.000,19.000,29.000,REG,MDT,TRC,27-10-2016,AN,C2,4.000,0.3,0.7,7.5,$null$,0.5,$null$,$null$,$null$,7,4.5,1.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,0,0.217,4
2016.000,EEM,ef71445613ea273241340d4c4ea5aee8,FB,1.000,D,REN,REP,PRO,30-12-2016,EFB106,FB,1.000,D,10.000,20.000,30.000,REG,DEP,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,9,7.5,$null$,6,4,$null$,9,10,9,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,547277b9ae27e25d34ee865351f54219,FB,1.000,D,REN,REP,PRO,30-12-2016,EFB106,FB,1.000,D,11.000,21.000,31.000,REG,DEP,AP1,30-12-2016,AN,C2,4.000,0.3,0.7,6.5,7,4,3.5,6.5,$null$,9,10,9.5,8.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
